Countries,C1,C2,C3
Montenegro,-0.3567009523371117,-0.22374326770667602,-0.33352332241240346
Mongolia,-0.26413407635055497,-0.29454154483493306,0.3886449730335803
Mozambique,0.9198129282482843,0.6307347455484849,0.7043690799317641
Mauritania,0.5585778277338072,0.9235003247035619,1.1408179149601347
Mauritius,-0.7688289272747338,0.0847484242189218,-1.3700695315122393
Malawi,0.9198877786241413,-0.07581913636015376,-0.0036613832231116757
Malaysia,-0.7018883145804822,0.7929192285638524,-0.18280237550673104
Namibia,0.03590704297913122,0.4806036501543312,0.43516012964962764
Niger,0.4855164128561056,0.8807031797392669,0.8786021316558271
Nigeria,1.0344465972501564,0.7530008044097188,-2.5322007756382487
Nicaragua,0.9046431084009439,1.5394164229330463,1.1213823136675996
Netherlands,-1.9343457503466879,-0.8294479743789338,0.4598552503195876
Norway,-1.4801813173825626,-1.7995737170632262,0.20244730604719402
Nepal,0.5910118434122881,1.4489176535565782,-0.24244144518708213
New Zealand,-1.9276071220637385,-0.2960064365346659,-0.7203919904939582
Oman,-0.6124386683774626,-1.1412892277095168,-0.9357906471957315
Pakistan,1.1280945992252742,-0.02312225541242906,0.3244182179632101
Panama,-0.5038567800711411,1.1601736761241588,0.07802509419096479
Peru,-0.13268282348821206,0.8845001227387297,-0.288438886486685
Philippines,0.0006758170270777778,0.8080345195234941,-0.6812418462986283
Papua New Guinea,-0.05982733872104465,-0.06013401697234175,-1.1266017025172288
Poland,-0.280394082474224,-0.6373883924061097,0.6753727419265696
Portugal,-1.1239265810921988,-0.033276460086134226,0.3886337451817324
Paraguay,0.2512759674918382,0.9366469608372856,-0.33410993713626386
Qatar,-0.6431967377572873,-1.8643040614239754,-1.0746587834755919
Romania,-0.46860593148078633,-0.3196861980557569,1.119811217239356
Russian Federation,0.7059496930255829,-0.6656232687670225,2.011144730736821
Rwanda,0.1327428423888873,-0.17945990034994633,-1.4464181319719607
Saudi Arabia,-0.4999299458102631,-0.7947897685311369,0.3107988550547675
Sudan,1.9413010663108334,-2.49287489293249,-2.0063696509709215
Senegal,0.3777194788124796,0.6399586472953838,0.20796649534575673
Singapore,-1.5783052809124067,0.09069979229263246,-1.424937966502803
Sierra Leone,1.2805594874009334,-0.43177959616673034,-0.31284445887988255
El Salvador,0.39899266826009616,1.0569177755621102,0.22017919039805897
Somalia,1.4378659819631576,2.1093608294533777,-2.0395776357069657
Serbia,-0.19580229460745516,-0.3590583253275361,0.8351765692973638
Suriname,0.9472853948363088,-2.427438054309667,-1.169430364779704
Slovak Republic,-0.7190094711843433,-0.28068840901347253,1.3580349321046932
Slovenia,-0.7827017168318517,-0.5688267827752956,0.27798744716281826
Sweden,-1.5721234090917522,-0.498365140500304,1.9748059183211724
Eswatini,0.865754144576932,0.9412796090502903,0.5421936233191665
Seychelles,-0.6586982444305575,0.009557570516070379,-1.7541182058615916
Syrian Arab Republic,2.0402037813911034,-1.8828679582673948,-0.43665132277705193
Chad,1.897381101089403,0.4523129136876713,0.34690219037293885
Togo,0.5582310098943012,1.0290441539847335,0.7916573546696728
Thailand,-0.4578101609118609,0.783212329698769,-0.4003687434092616
Tajikistan,0.3934281777520642,1.2401202905723963,-1.1022388283301074
Timor-Leste,-0.15666887901949753,-2.095950591581273,0.5212908908285355
Trinidad and Tobago,-0.2277275585029912,-0.7705017910143915,-1.536122666823797
Tunisia,0.2616704197303218,-0.014572360621373888,0.6992557662797464
Turkiye,0.8189359877231607,-2.9262080837160713,-1.5938645077500364
Taiwan,-0.9760396876325389,0.547170787028862,-0.39564934020314935
Tanzania,0.25879242418808146,1.0885044638533905,0.9222373480246255
Uganda,0.2989225689438368,1.4491519431166011,-0.4592102667181987
