Countries,C1,C2,C3
Latvia,0.8616933422017716,0.003145246202341689,0.8572083724320493
Morocco,0.009878177849266997,0.16954891592630097,0.24775147605775322
Moldova,0.01873353387243394,0.03306038534736137,1.9813918944739657
Madagascar,0.2909495243839503,0.3812292706864976,1.678367503005332
Mexico,0.015052151855542326,0.43623071079147413,0.03992107948769253
North Macedonia,0.007466282690548405,0.07389676068258008,0.062674100237318
Mali,0.22048574365398746,0.5046779419465296,0.04330777369225612
Malta,1.1384035354476019,0.01414684282675464,0.15163053886964625
Myanmar,1.912788367093487,0.5930407756953865,1.4637292612636317
Montenegro,0.07711246630194087,0.030340030208521978,0.0674168524806109
Mongolia,0.042282915327006565,0.052578619171968995,0.09154237276622565
Mozambique,0.5127611048319296,0.24110686014673444,0.30068836409934524
Mauritania,0.1890964785671629,0.5168805149864145,0.7887669788448415
Mauritius,0.35824116328146555,0.004352906307630501,1.137630618895858
Malawi,0.5128445607648833,0.0034839645081209633,8.124683094838568e-06
Malaysia,0.2985740643300788,0.38104297153108774,0.02025255060054781
Namibia,0.0007814034760637435,0.13998779911616163,0.1147662657192004
Niger,0.14286435585009724,0.4700836913956699,0.4678434580304017
Nigeria,0.6485331894317743,0.34364255238889907,3.8860853140260283
Nicaragua,0.49598736580443764,1.4362441958763483,0.76212017782212
Netherlands,2.2676930193238136,0.4169599649704947,0.12816172802817605
Norway,1.3278404438353812,1.9627064019059122,0.024839340439858314
Nepal,0.2116939388203582,1.272340828356303,0.035622942026909646
New Zealand,2.251920737594454,0.05310291543633404,0.3145240121017253
Oman,0.22732189243876347,0.7894188492641121,0.5307297790175791
Pakistan,0.7712711665462012,0.0003240234517318817,0.06378616978571201
Panama,0.15386160898403536,0.8157593689523903,0.0036896456506114693
Peru,0.010669534332608512,0.4741457376514107,0.05042241893192649
Philippines,2.768052449019673e-07,0.39570896044943266,0.28126694130203855
Papua New Guinea,0.0021692790657227936,0.002191575755896899,0.7692311491604349
Poland,0.047648994840340575,0.246220583499421,0.27644141850752274
Portugal,0.7655823998094542,0.0006711047247661113,0.09153708357210888
Paraguay,0.038266431417551136,0.5317015328761959,0.06765421217769585
Qatar,0.2507285111888586,2.106442202086017,0.6999342429704476
Romania,0.13308576910240938,0.06193894862263307,0.7599861589424773
Russian Federation,0.30203937520176655,0.26851777934793675,2.4513352290730173
Rwanda,0.01067918921544302,0.019518700505219793,1.2679547954528823
Saudi Arabia,0.15147269740475922,0.3828428946435018,0.05854298685051777
Sudan,2.284030200036109,3.7663183223110135,2.4397085917195
Senegal,0.08646788162083106,0.24821034560493166,0.02621215950690705
Singapore,1.50972579379151,0.004985728679955556,1.230574671746147
Sierra Leone,0.9938379398621463,0.11299007252479071,0.05931615481930088
El Salvador,0.09648190868200676,0.6770152632116113,0.029381136899602835
Somalia,1.2530052012647734,2.6966079447468116,2.521137534591524
Serbia,0.02323547792336041,0.07813507938606953,0.422739334486857
Suriname,0.5438482541031404,3.5711851560670906,0.8288287139810853
Slovak Republic,0.31331795130472073,0.047749080578493586,1.1177326526161198
Slovenia,0.37128604698880513,0.19609933866817778,0.04683455804854584
Sweden,1.4979224323722866,0.15052594743387132,2.3635505545674707
Eswatini,0.4542607508194761,0.5369741226750709,0.17816601525331283
Seychelles,0.26295962255509003,5.536191161797441e-05,1.8648064728091438
Syrian Arab Republic,2.522685739153065,2.1486010595575924,0.11555416829269642
Chad,2.1818515410734767,0.12399210417492769,0.07293401799123798
Togo,0.1888617335803706,0.6417768914243366,0.37983113163792964
Thailand,0.12702432935402666,0.3717706384194988,0.09714856406006729
Tajikistan,0.09380953396927869,0.9320595970238567,0.736321475562744
Timor-Leste,0.014875841001955126,2.662429625666598,0.16469345021867152
Trinidad and Tobago,0.031430206607111086,0.35980182421599083,1.4301047560786988
Tunisia,0.04149782337081381,0.0001286992085329505,0.2963385616215001
Turkiye,0.40645827393218725,5.189511363154715,1.539638829736524
Taiwan,0.5773657405053481,0.18145204253199043,0.09487175782011352
Tanzania,0.04059001140432965,0.7180860411083374,0.5154677127827236
Uganda,0.054154364984232053,1.272752335902194,0.1278024660966055
Ukraine,0.19880746078562597,3.6552471969684577,1.2466299432129866
Uruguay,0.4038547373758632,0.11288685121781376,3.797263559003426e-05
United States,0.9440071307007859,0.015423223640293589,2.321645843500986
"Venezuela, RB",3.6632358195238544,3.00090037149705,0.17288836232728555
Vietnam,0.06341019037213846,1.1284247556174831,0.039836801391200105
"Yemen, Rep.",1.9255076590751394,2.194136718510228,0.11006265642228544
South Africa,0.07231508682334832,0.25102257226655444,0.05265721255668991
Zambia,0.11809022981569045,0.00018537622079404592,0.05330534989693867
Zimbabwe,1.6571147001096678,2.095201046352592,0.24283051963425095
